organization,project_name,location,recording_date,method,status,observer,longitude,latitude,hide_location,buffer,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitatiohourly_wind_speed,hourly_visibility_km,hourly_station_pressuren_mm,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,url,source_file_name,observer_id
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,36-NW,2017-06-15 07:04:00,180s None,Transcribed,Justin Zhu,-111.286217,59.510143,"",5500m (Buffered location),FORT SMITH A,205.10m,68km,9.20,16.00,12.60,0.60,0.00,0.60,,FORT SMITH A,205.10m,68km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-530)@1.5m,-2.86,-43.44,2,0.019094,-0.953718,0.954984,-0.4,-2.63,-41.37,2,0.022925,-0.951519,0.951401,-0.43,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139853,ABMI-0036-NW_20170615_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,416-SE,2017-06-15 07:04:00,180s None,Transcribed,Austin Zeller,-112.114517,57.262726,"",5500m (Buffered location),MILDRED LAKE,310.00m,42km,10.50,18.80,14.70,,,0.70,,MILDRED LAKE,310.00m,42km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-950)@1.5m,-29.96,-35.59,2,0.020758,-0.303051,0.286738,-10.37,-29.33,-38.93,2,0.014354,-0.396219,0.437849,-7.17,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140151,ABMI-0416-SE_20170615_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,691-NE,2017-06-15 07:04:00,180s None,Transcribed,Austin Zeller,-113.994240,55.805694,"",5500m (Buffered location),SLAVE LAKE,582.80m,76km,11.00,18.20,14.60,,,5.40,,SLAVE LAKE RCS,582.80m,76km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-299)@1.5m,-32.56,-43.99,2,0.007277,-0.255131,0.40409,-7.87,-26.58,-30.78,2,0.032165,-0.424746,0.909934,-0.82,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140388,ABMI-0691-NE_0+1_20170615_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,6-NW,2017-06-15 07:04:00,180s None,Transcribed,Austin Zeller,-110.768616,59.842426,"","",FORT SMITH CLIMATE,203.00m,68km,8.80,16.20,12.50,,,1.00,,FORT SMITH CLIMATE,203.00m,68km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-929)@1.5m,-4.74,-45.47,2,0.022542,-0.952656,0.852941,-0.42,-4.78,-56.67,2,0.002531,-0.951586,0.949882,-0.43,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139709,ABMI-0006-NW_20170615_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1210-SW,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-114.774429,52.939247,"",5500m (Buffered location),BRETON PLOTS,851.50m,28km,5.20,19.60,12.40,,,0.40,,BRETON PLOTS,851.50m,28km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-301)@1.5m,-24.29,-32.69,2,0.023371,-0.119554,0.147548,-16.62,-22.34,-27.16,2,0.049531,-0.069269,0.149243,-16.52,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140046,ABMI-1210-SW_0+1_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-116.084496,52.709812,"",5500m (Buffered location),NORDEGG CS,1332.00m,25km,3.20,17.70,10.50,,,0.00,,NORDEGG CS,1332.00m,25km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-562)@1.5m,-29.52,-35.49,2,0.024048,-0.015646,0.069541,-23.16,-28.79,-33.6,2,0.027713,-0.005436,0.057123,-24.86,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139955,ABMI-1265-NW_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-06-17 07:04:00,180s None,Transcribed,Justin Zhu,-116.379936,52.525878,"",5500m (Buffered location),NORDEGG CS,1332.00m,23km,3.20,17.70,10.50,,,0.00,,NORDEGG CS,1332.00m,23km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-513)@1.5m,-24.39,-30.65,2,0.042548,-0.012514,0.081525,-21.77,-23.99,-41.94,2,0.014888,-0.08633,0.105696,-19.52,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140291,ABMI-1292-NE_20170617_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1293-SE,2017-06-17 07:04:00,180s None,Transcribed,Justin Zhu,-116.083382,52.514469,"",5500m (Buffered location),NORDEGG CS,1332.00m,4km,3.20,17.70,10.50,,,0.00,,NORDEGG CS,1332.00m,4km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-282)@1.5m,-28.32,-29.91,2,0.034938,-0.008374,0.093745,-20.56,-29.85,-32.6,2,0.027424,-0.002172,0.057817,-24.76,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140110,ABMI-1293-SE_0+1_20170617_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1322-SE,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-116.184082,52.360622,"",5500m (Buffered location),NORDEGG CS,1332.00m,17km,3.20,17.70,10.50,,,0.00,,NORDEGG CS,1332.00m,17km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-503)@1.5m,-29.02,-47.75,2,0.009004,-0.02907,0.054508,-25.27,-24.53,-37.43,2,0.022333,-0.038192,0.095213,-20.43,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140598,ABMI-1322-SE_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1425-NE,2017-06-17 07:04:00,180s None,Transcribed,Justin Zhu,-115.188652,51.518810,"",5500m (Buffered location),BANFF CS,1396.90m,44km,5.60,16.80,11.20,,,0.00,,BANFF CS,1396.90m,44km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-657)@1.5m,-25.88,-26.76,2,0.047889,-0.01964,0.08431,-21.48,-32.93,-39.59,2,0.01195,-0.032542,0.056329,-24.99,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139998,ABMI-1425-NE_20170617_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1427-SE,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-114.585999,51.468898,"",5500m (Buffered location),SUNDRE A,1114.40m,35km,6.00,18.10,12.10,,,0.20,,SUNDRE A,1114.40m,35km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-445)@1.2m,-30.43,-32.72,2,0.026212,-0.050687,0.138405,-17.18,-29.19,-33.23,2,0.028393,-0.007658,0.079919,-21.95,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139587,ABMI-1427-SE_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1466-NE,2017-06-17 07:04:00,180s None,Transcribed,Justin Zhu,-115.772804,51.198032,"",5500m (Buffered location),BANFF CS,1396.90m,16km,5.60,16.80,11.20,,,0.00,,BANFF CS,1396.90m,16km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-800)@1.5m,-35.91,-48.76,2,0.001801,-0.047671,0.054848,-25.22,-30.36,-48.86,2,0.002352,-0.133652,0.125677,-17.48,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139781,ABMI-1466-NE_20170617_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1467-SE,2017-06-17 07:04:00,180s None,Transcribed,Justin Zhu,-115.465797,51.192260,"",5500m (Buffered location),BANFF CS,1396.90m,6km,5.60,16.80,11.20,,,0.00,,BANFF CS,1396.90m,6km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-261)@1.5m,-19.99,-31.67,2,0.028289,-0.187362,0.25273,-11.95,-20.72,-29.49,2,0.039087,-0.158151,0.21556,-13.33,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140027,ABMI-1467-SE_0+1_20170617_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,154-SW,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-110.185188,58.704395,"",5500m (Buffered location),FORT CHIPEWYAN,238.00m,55km,10.60,18.10,14.40,,,1.30,,FORT CHIPEWYAN,238.00m,55km,,,,,,,,,,,,Marsh,Wildlife Acoustics Inc+SM4(AU-906)@1.5m,-4.67,-42.56,2,0.019188,-0.678637,0.9506,-0.44,-8.11,-36.99,2,0.03403,-0.675235,0.49217,-3.41,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140283,ABMI-0154-SW_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,183-SW,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-110.255699,58.498306,"",5500m (Buffered location),FORT CHIPEWYAN,238.00m,59km,10.60,18.10,14.40,,,1.30,,FORT CHIPEWYAN,238.00m,59km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-324)@1.5m,-0.91,-41.16,2,0.01267,-0.993883,0.994762,-0.05,-0.56,-44.79,186,0.01156,-1,1,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140409,ABMI-0183-SW_0+1_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,210-NE,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-110.995140,58.363522,"",5500m (Buffered location),FORT CHIPEWYAN,238.00m,46km,10.60,18.10,14.40,,,1.30,,FORT CHIPEWYAN,238.00m,46km,,,,,,,,,,,,Wet Margin Wetland,Wildlife Acoustics Inc+SM4(AU-508)@1.5m,-6.64,-38.65,2,0.027309,-0.720047,0.718619,-2.85,-3.26,-40.23,31,0.019328,-1,0.954306,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140048,ABMI-0210-NE_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,36-NW,2017-06-17 07:04:00,180s None,Transcribed,Justin Zhu,-111.286217,59.510143,"",5500m (Buffered location),FORT SMITH A,205.10m,68km,10.90,16.50,13.70,4.40,0.00,4.40,,FORT SMITH A,205.10m,68km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-530)@1.5m,-2.94,-42.6,2,0.01907,-0.953599,0.951211,-0.41,-2.22,-39.83,2,0.023114,-0.957749,0.958565,-0.37,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139537,ABMI-0036-NW_20170617_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,416-SE,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-112.114517,57.262726,"",5500m (Buffered location),MILDRED LAKE,310.00m,42km,12.10,21.70,16.90,,,0.00,,MILDRED LAKE,310.00m,42km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-950)@1.5m,-31.97,-34.79,2,0.020676,-0.103405,0.136817,-17.28,-34.1,-39.35,2,0.014283,-0.101095,0.176289,-15.08,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140446,ABMI-0416-SE_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,691-NE,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-113.994240,55.805694,"",5500m (Buffered location),SLAVE LAKE RCS,582.80m,76km,9.40,18.30,13.90,,,0.00,,SLAVE LAKE,582.80m,76km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-299)@1.5m,-36.56,-44.13,2,0.00723,-0.032287,0.045644,-26.81,-28.6,-30.84,2,0.032315,-0.032664,0.093322,-20.6,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140084,ABMI-0691-NE_0+1_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,6-NW,2017-06-17 07:04:00,180s None,Transcribed,Austin Zeller,-110.768616,59.842426,"","",FORT SMITH CLIMATE,203.00m,68km,10.90,16.90,13.90,,,3.90,,FORT SMITH CLIMATE,203.00m,68km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-929)@1.5m,-3.76,-40.26,2,0.0224,-0.964531,0.954541,-0.31,-1.93,-47.31,2,0.002529,-0.958379,0.953398,-0.37,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140007,ABMI-0006-NW_20170617_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1210-SW,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-114.774429,52.939247,"",5500m (Buffered location),BRETON PLOTS,851.50m,28km,3.80,21.00,12.40,,,0.00,,BRETON PLOTS,851.50m,28km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-301)@1.5m,-24.53,-32.49,2,0.023213,-0.138034,0.183666,-14.72,-22.92,-27.01,2,0.04946,-0.106817,0.20079,-13.95,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139594,ABMI-1210-SW_0+1_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-19 07:04:00,180s None,Transcribed,Justin Zhu,-116.084496,52.709812,"",5500m (Buffered location),NORDEGG CS,1332.00m,25km,1.40,18.70,10.10,,,0.00,,NORDEGG CS,1332.00m,25km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-562)@1.5m,-30.97,-33.3,2,0.02408,-0.014209,0.064152,-23.86,-30.2,-31.87,2,0.027784,-0.004347,0.054156,-25.33,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139555,ABMI-1265-NW_20170619_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1292-NE,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-116.379936,52.525878,"",5500m (Buffered location),NORDEGG CS,1332.00m,23km,1.40,18.70,10.10,,,0.00,,NORDEGG CS,1332.00m,23km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-513)@1.5m,-25.84,-28.58,2,0.042547,-0.007378,0.059934,-24.45,-34.59,-38.15,2,0.014994,-0.001676,0.027479,-31.22,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140426,ABMI-1292-NE_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1293-SE,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-116.083382,52.514469,"",5500m (Buffered location),NORDEGG CS,1332.00m,4km,1.40,18.70,10.10,,,0.00,,NORDEGG CS,1332.00m,4km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-282)@1.5m,-28.02,-29.89,2,0.035036,-0.004186,0.06489,-23.76,-30.18,-32.05,2,0.027411,-0.004199,0.050732,-25.89,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140534,ABMI-1293-SE_0+1_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1322-SE,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-116.184082,52.360622,"",5500m (Buffered location),NORDEGG CS,1332.00m,17km,1.40,18.70,10.10,,,0.00,,NORDEGG CS,1332.00m,17km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-503)@1.5m,-27.27,-49.68,2,0.009014,-0.04701,0.068642,-23.27,-23.56,-37.92,2,0.022196,-0.089927,0.097873,-20.19,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140182,ABMI-1322-SE_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1425-NE,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-115.188652,51.518810,"",5500m (Buffered location),BANFF CS,1396.90m,44km,5.80,19.70,12.80,,,0.00,,BANFF CS,1396.90m,44km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-657)@1.5m,-25.66,-26.69,2,0.047824,-0.007512,0.085583,-21.35,-32.38,-39.62,2,0.011862,-0.045103,0.067883,-23.36,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139583,ABMI-1425-NE_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1467-SE,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-115.465797,51.192260,"",5500m (Buffered location),BANFF CS,1396.90m,6km,5.80,19.70,12.80,,,0.00,,BANFF CS,1396.90m,6km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-261)@1.5m,-18.78,-31.69,2,0.028395,-0.205927,0.239338,-12.42,-19.55,-29.51,2,0.039105,-0.190844,0.220311,-13.14,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139624,ABMI-1467-SE_0+1_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,154-SW,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-110.185188,58.704395,"",5500m (Buffered location),FORT CHIPEWYAN RCS,238.00m,55km,4.00,23.30,13.70,,,0.00,,FORT CHIPEWYAN,238.00m,55km,,,,,,,,,,,,Marsh,Wildlife Acoustics Inc+SM4(AU-906)@1.5m,-23.89,-42.99,2,0.018911,-0.043043,0.079848,-21.95,-18.71,-35.19,2,0.033865,-0.066147,0.168547,-15.47,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140429,ABMI-0154-SW_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,36-NW,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-111.286217,59.510143,"",5500m (Buffered location),FORT SMITH A,205.10m,68km,5.20,24.10,14.70,0.00,0.00,0.00,,FORT SMITH A,205.10m,68km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-530)@1.5m,-15.19,-41.09,2,0.018953,-0.22928,0.230804,-12.74,-23.52,-39.29,2,0.02279,-0.074679,0.117527,-18.6,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139967,ABMI-0036-NW_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,416-SE,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-112.114517,57.262726,"",5500m (Buffered location),MILDRED LAKE,310.00m,42km,9.50,23.50,16.50,,,0.00,,MILDRED LAKE,310.00m,42km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-950)@1.5m,-31.2,-34.89,2,0.020848,-0.020247,0.061696,-24.19,-33.17,-38.58,2,0.014378,-0.023539,0.059677,-24.48,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140336,ABMI-0416-SE_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,691-NE,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-113.994240,55.805694,"",5500m (Buffered location),SLAVE LAKE,582.80m,76km,4.80,21.10,13.00,,,0.00,,SLAVE LAKE,582.80m,76km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-299)@1.5m,-38.33,-43.76,2,0.007511,-0.109092,0.07669,-19.24,-28.59,-30.58,2,0.032464,-0.02035,0.091578,-20.76,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140510,ABMI-0691-NE_0+1_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,6-NW,2017-06-19 07:04:00,180s None,Transcribed,Austin Zeller,-110.768616,59.842426,"","",FORT SMITH CLIMATE,203.00m,68km,4.50,24.90,14.70,,,1.00,,FORT SMITH CLIMATE,203.00m,68km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-929)@1.5m,-31.78,-34.42,2,0.022256,-0.002149,0.038538,-28.28,-43.56,-59.36,2,0.002459,-0.007439,0.018197,-34.8,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139579,ABMI-0006-NW_20170619_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1210-SW,2017-06-21 07:04:00,180s None,Transcribed,Justin Zhu,-114.774429,52.939247,"",5500m (Buffered location),BRETON PLOTS,851.50m,28km,4.00,17.00,10.50,,,0.00,,BRETON PLOTS,851.50m,28km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-301)@1.5m,-24.86,-32.83,2,0.023374,-0.090786,0.122292,-18.25,-22.73,-27.37,2,0.049535,-0.054271,0.142284,-16.94,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139932,ABMI-1210-SW_0+1_20170621_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1265-NW,2017-06-21 07:04:00,180s None,Transcribed,Austin Zeller,-116.084496,52.709812,"",5500m (Buffered location),NORDEGG CS,1332.00m,25km,0.90,16.10,8.50,,,0.00,,NORDEGG CS,1332.00m,25km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-562)@1.5m,-30.62,-33.65,2,0.024088,-0.0101,0.045978,-26.75,-30.25,-31.81,2,0.027758,-0.00364,0.046956,-26.57,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139846,ABMI-1265-NW_20170621_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1293-SE,2017-06-21 07:04:00,180s None,Transcribed,Justin Zhu,-116.083382,52.514469,"",5500m (Buffered location),NORDEGG CS,1332.00m,4km,0.90,16.10,8.50,,,0.00,,NORDEGG CS,1332.00m,4km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-282)@1.5m,-26.33,-31.24,2,0.035178,-0.008201,0.077612,-22.2,-26.7,-33.53,2,0.02757,-0.015856,0.071225,-22.95,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140212,ABMI-1293-SE_0+1_20170621_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1322-SE,2017-06-21 07:04:00,180s None,Transcribed,Austin Zeller,-116.184082,52.360622,"",5500m (Buffered location),NORDEGG CS,1332.00m,17km,0.90,16.10,8.50,,,0.00,,NORDEGG CS,1332.00m,17km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-503)@1.5m,-2.88,-43.77,2,0.00901,-0.952654,0.947068,-0.42,-3.76,-39.09,2,0.02238,-0.952491,0.951257,-0.42,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140436,ABMI-1322-SE_20170621_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1425-NE,2017-06-21 07:04:00,180s None,Transcribed,Justin Zhu,-115.188652,51.518810,"",5500m (Buffered location),BANFF CS,1396.90m,44km,2.80,13.80,8.30,,,0.40,,BANFF CS,1396.90m,44km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-657)@1.5m,-24.02,-26.75,2,0.047904,-0.140636,0.24008,-12.39,-28.54,-39.84,2,0.012124,-0.071812,0.093006,-20.63,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139801,ABMI-1425-NE_20170621_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1427-SE,2017-06-21 07:04:00,180s None,Transcribed,Justin Zhu,-114.585999,51.468898,"",5500m (Buffered location),SUNDRE A,1114.40m,35km,4.10,19.00,11.60,,,0.00,,SUNDRE A,1114.40m,35km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-445)@1.2m,-30.24,-32.63,2,0.026261,-0.009428,0.055585,-25.1,-29.79,-31.88,2,0.028394,-0.003792,0.053324,-25.46,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139697,ABMI-1427-SE_20170621_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1466-NE,2017-06-21 07:04:00,180s None,Transcribed,Justin Zhu,-115.772804,51.198032,"",5500m (Buffered location),BANFF CS,1396.90m,16km,2.80,13.80,8.30,,,0.40,,BANFF CS,1396.90m,16km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-800)@1.5m,-29.24,-48.63,2,0.001867,-0.06688,0.082046,-21.72,-34.35,-47.57,2,0.002351,-0.054902,0.081513,-21.78,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139605,ABMI-1466-NE_20170621_070400.wav,998
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1467-SE,2017-06-21 07:04:00,180s None,Transcribed,Austin Zeller,-115.465797,51.192260,"",5500m (Buffered location),BANFF CS,1396.90m,6km,2.80,13.80,8.30,,,0.40,,BANFF CS,1396.90m,6km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-261)@1.5m,-8.36,-29.84,2,0.028421,-0.889717,0.949,-0.45,-10.28,-29.11,2,0.039207,-0.667891,0.745164,-2.55,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=139921,ABMI-1467-SE_0+1_20170621_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,154-SW,2017-06-21 07:04:00,180s None,Transcribed,Austin Zeller,-110.185188,58.704395,"",5500m (Buffered location),FORT CHIPEWYAN,238.00m,55km,10.20,19.00,14.60,,,1.70,,FORT CHIPEWYAN,238.00m,55km,,,,,,,,,,,,Marsh,Wildlife Acoustics Inc+SM4(AU-906)@1.5m,-29.5,-38.82,2,0.018964,-0.007631,0.048332,-26.32,-26.26,-32.08,2,0.033908,-0.007594,0.059455,-24.52,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140176,ABMI-0154-SW_20170621_070400.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,183-SW,2017-06-21 07:04:00,180s None,Transcribed,Austin Zeller,-110.255699,58.498306,"",5500m (Buffered location),FORT CHIPEWYAN,238.00m,59km,10.20,19.00,14.60,,,1.70,,FORT CHIPEWYAN,238.00m,59km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-324)@1.5m,-30.16,-42.58,2,0.011861,-0.033879,0.051499,-25.76,-25.58,-45.13,2,0.009774,-0.069456,0.081079,-21.82,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=140499,ABMI-0183-SW_0+1_20170621_070400.wav,841
